year,Date,Ozone,AQI_o3,NO2,AQI_no2,PM2.5,AQI_pm2.5,CO,AQI_co,traffic_segments_observed,traffic_daily_total,traffic_daily_max,traffic_daily_mean_segment,temperature_2m_max,daylight_duration_(s),sunshine_duration_(s),precipitation_sum_(mm),rain_sum_(mm),snowfall_sum_(cm),precipitation_hours_(h),wind_speed_10m_max_(km/h),wind_gusts_10m_max_(km/h),wind_direction_10m_dominant_(°),et0_fao_evapotranspiration_(mm),shortwave_radiation_sum_(mj/m²),dew_point_2m_max,cloud_cover_max_(%),cloud_cover_mean_(%),pressure_msl_max_(hpa),relative_humidity_2m_max_(%),surface_pressure_max_(hpa),vapour_pressure_deficit_max_(kpa),wet_bulb_temperature_2m_max,temperature_2m_mean
2021,2021-06-05,0.078,126,25.9,24,12.2,57,0.4,5,247,27534,288,111.47368421052632,31.5,53893.75,50003.29,0.0,0.0,0.0,0.0,21.3,43.2,246.0,5.77,27.33,19.7,56.0,10.0,1014.2,96.0,1008.2,2.55,22.8,23.1
2021,2021-06-06,0.074,112,26.3,25,17.3,66,0.3,3,288,28639,216,99.44097222222223,31.4,53948.77,50040.39,0.0,0.0,0.0,0.0,15.5,29.9,231.0,6.05,25.87,23.3,74.0,18.0,1018.2,78.0,1012.4,2.52,24.8,25.6
2021,2021-06-07,0.057,58,39.1,37,19.7,71,0.4,5,384,53281,357,138.75260416666666,30.3,54000.51,44818.36,0.3,0.3,0.0,3.0,17.0,34.2,204.0,4.86,22.13,22.7,100.0,45.0,1019.4,90.0,1013.5,1.82,24.2,25.4
2021,2021-06-08,0.04,37,44.0,42,13.8,60,0.4,5,288,216789,1423,752.7395833333334,30.2,54048.91,34216.67,5.2,5.2,0.0,6.0,16.3,31.7,210.0,3.91,19.34,23.7,100.0,81.0,1018.2,95.0,1012.3,1.55,25.1,25.3
2021,2021-06-16,0.04,37,19.4,18,5.7,32,0.3,3,192,69093,678,359.859375,23.3,54306.93,50332.14,0.0,0.0,0.0,0.0,20.5,38.2,316.0,5.88,29.83,15.2,69.0,14.0,1011.3,81.0,1005.3,1.82,17.2,19.7
2021,2021-06-17,0.047,44,29.4,27,5.3,29,0.3,3,192,69241,664,360.6302083333333,24.0,54322.03,50351.49,0.0,0.0,0.0,0.0,13.6,28.1,324.0,5.94,30.24,11.7,96.0,20.0,1016.1,75.0,1010.1,1.98,15.8,18.6
2021,2021-06-18,0.067,90,34.4,32,10.0,53,0.3,3,192,70892,705,369.2291666666667,27.5,54333.29,43398.23,0.0,0.0,0.0,0.0,20.5,37.4,220.0,5.79,27.72,15.1,100.0,39.0,1017.5,83.0,1011.4,2.48,18.9,20.1
2021,2021-06-19,0.065,84,15.5,14,11.7,56,0.3,3,192,68221,687,355.3177083333333,32.3,54340.75,35257.49,0.9,0.9,0.0,2.0,22.9,38.5,229.0,5.57,21.57,20.1,100.0,91.0,1012.0,83.0,1006.0,3.07,22.5,24.4
2021,2021-06-20,0.063,77,26.3,25,13.5,59,0.3,3,192,62226,685,324.09375,29.2,54344.45,46800.0,1.4,1.4,0.0,7.0,21.6,39.6,227.0,4.71,23.82,21.3,100.0,41.0,1010.7,94.0,1004.8,1.94,22.9,22.4
2021,2021-06-21,0.035,32,23.3,22,15.0,62,0.4,5,192,67744,647,352.8333333333333,27.8,54344.39,49458.39,0.1,0.1,0.0,1.0,27.3,48.2,175.0,4.34,23.29,23.0,100.0,66.0,1008.9,93.0,1003.0,0.99,24.3,24.6
2021,2021-06-22,0.023,21,22.0,21,6.4,36,0.3,3,257,10388,357,40.42023346303502,25.2,54340.61,18895.41,9.2,9.2,0.0,12.0,24.3,42.1,289.0,2.15,10.01,22.1,100.0,91.0,1009.3,96.0,1003.3,0.66,22.6,21.9
2021,2021-06-23,0.043,40,30.8,28,3.9,22,0.2,2,104,9444,380,90.8076923076923,23.2,54333.14,46800.0,0.0,0.0,0.0,0.0,20.7,34.9,315.0,5.13,26.09,14.6,98.0,49.0,1023.1,84.0,1017.1,1.85,15.4,17.6
2021,2021-06-24,0.047,44,35.7,33,7.7,43,0.4,5,72,9920,393,137.77777777777777,22.7,54322.0,50400.0,0.0,0.0,0.0,0.0,20.8,38.9,156.0,5.18,29.13,13.3,95.0,16.0,1029.3,87.0,1023.2,1.5,15.9,18.6
2021,2021-06-25,0.045,42,17.4,16,5.3,29,0.2,2,18,483,76,26.833333333333332,24.2,54307.25,50400.0,0.0,0.0,0.0,0.0,22.8,41.0,132.0,4.97,28.6,17.1,100.0,74.0,1027.7,91.0,1021.5,1.48,18.9,18.9
2021,2021-07-12,0.043,40,28.4,26,10.0,53,0.3,3,69,854,93,12.376811594202898,28.4,53530.78,24909.02,14.1,14.1,0.0,13.0,14.1,30.6,140.0,2.93,14.5,24.9,100.0,94.0,1019.6,98.0,1013.7,0.74,25.8,24.5
2021,2021-07-26,0.068,93,36.1,34,32.9,95,0.6,7,120,3845,107,32.041666666666664,31.8,52223.16,45450.95,0.0,0.0,0.0,0.0,13.5,22.3,265.0,5.01,23.54,22.6,100.0,66.0,1012.6,97.0,1006.8,2.96,23.2,26.2
2021,2021-07-27,0.072,105,61.0,58,33.7,97,0.7,8,192,4855,82,25.286458333333332,30.5,52113.92,48672.7,0.1,0.1,0.0,1.0,24.2,41.0,208.0,5.29,23.84,19.7,37.0,13.0,1014.8,87.0,1009.0,2.25,23.0,24.9
2021,2021-07-28,0.045,42,32.1,30,16.1,64,0.4,5,192,4684,73,24.395833333333332,26.9,52001.98,48570.14,0.9,0.9,0.0,4.0,17.7,33.8,3.0,4.7,23.4,20.3,84.0,31.0,1016.0,88.0,1010.1,1.79,22.2,23.6
2021,2021-07-29,0.046,43,21.3,20,15.1,62,0.3,3,192,4511,82,23.494791666666668,25.4,51887.33,29504.79,5.5,5.5,0.0,13.0,27.2,47.9,177.0,2.66,13.81,21.4,100.0,58.0,1017.2,96.0,1011.2,0.91,21.8,22.4
2021,2021-07-30,0.044,41,15.9,14,11.2,55,0.3,3,201,4926,70,24.507462686567163,27.9,51770.11,45828.3,26.9,26.9,0.0,2.0,25.2,52.2,303.0,5.27,25.62,21.5,100.0,21.0,1010.7,94.0,1004.8,2.16,21.8,23.4
2021,2021-07-31,0.043,40,18.9,17,7.2,40,0.3,3,192,4139,45,21.557291666666668,25.8,51650.47,48246.95,0.0,0.0,0.0,0.0,22.3,40.3,305.0,5.45,26.73,14.8,66.0,10.0,1016.5,81.0,1010.4,2.05,17.9,19.8
2021,2021-08-01,0.051,47,28.4,26,6.4,36,0.6,7,192,3755,44,19.557291666666668,24.1,51528.56,47636.15,0.4,0.4,0.0,3.0,21.7,40.0,160.0,3.78,18.4,16.8,90.0,37.0,1014.3,91.0,1008.3,1.31,18.7,21.2
2021,2021-08-02,0.034,31,19.1,18,8.3,46,0.3,3,313,15161,198,48.43769968051118,26.5,51404.52,47235.21,0.3,0.3,0.0,3.0,19.7,37.1,311.0,4.86,24.38,17.9,99.0,31.0,1015.4,94.0,1009.5,2.12,18.6,21.5
2021,2021-08-03,0.044,41,28.9,26,7.2,40,0.3,3,384,17852,209,46.489583333333336,24.2,51278.48,11588.34,0.0,0.0,0.0,0.0,11.3,19.4,3.0,3.11,13.61,14.5,100.0,70.0,1020.8,86.0,1014.8,1.61,17.3,20.3
2021,2021-08-04,0.045,42,37.8,35,9.4,52,0.6,7,384,17002,185,44.276041666666664,24.4,51150.6,5881.0,0.8,0.8,0.0,2.0,14.0,25.9,73.0,2.65,12.54,17.7,100.0,100.0,1020.7,85.0,1014.7,1.41,19.0,21.0
2021,2021-08-05,0.058,61,21.4,20,8.7,48,0.3,3,384,17559,199,45.7265625,27.0,51021.0,30587.4,0.1,0.1,0.0,1.0,14.2,27.4,16.0,2.89,13.83,18.5,100.0,61.0,1020.1,93.0,1014.1,1.73,20.4,21.3
2021,2021-08-06,0.073,108,35.9,33,14.1,60,0.5,6,249,5725,98,22.991967871485944,28.7,50889.82,46968.93,0.0,0.0,0.0,0.0,21.7,38.9,184.0,4.75,23.0,19.6,80.0,20.0,1021.7,92.0,1015.8,1.92,22.1,23.4
2021,2021-08-07,0.066,87,19.8,18,11.1,55,0.3,3,192,4090,48,21.302083333333332,29.6,50757.18,42405.21,0.0,0.0,0.0,0.0,26.5,45.4,196.0,5.13,21.01,18.9,100.0,89.0,1019.6,86.0,1013.6,2.17,21.9,24.7
2021,2021-08-08,0.058,61,14.3,13,8.9,49,0.3,3,192,3701,41,19.276041666666668,24.4,50623.22,24402.69,11.7,11.7,0.0,14.0,19.6,35.6,45.0,2.37,10.38,18.5,100.0,96.0,1019.2,93.0,1013.2,1.03,20.3,21.6
2021,2021-08-09,0.043,40,22.7,21,7.5,42,0.3,3,192,4832,60,25.166666666666668,26.3,50488.06,34648.09,2.2,2.2,0.0,9.0,20.4,34.6,27.0,3.13,15.06,21.1,100.0,90.0,1021.3,93.0,1015.3,1.08,22.1,22.5
2021,2021-08-10,0.054,50,33.3,31,9.9,52,0.3,3,192,4968,56,25.875,27.2,50351.82,41075.97,3.1,3.1,0.0,8.0,18.2,34.6,167.0,3.03,15.77,23.5,100.0,63.0,1021.8,99.0,1015.8,0.79,24.5,23.6
2021,2021-08-11,0.059,64,29.6,27,12.6,58,0.3,3,192,4602,52,23.96875,31.7,50214.62,44021.22,5.1,5.1,0.0,9.0,20.9,40.0,199.0,4.42,21.7,25.0,100.0,57.0,1018.2,98.0,1012.2,1.82,26.4,26.3
2021,2021-08-12,0.059,64,35.2,33,10.2,53,0.4,5,192,4561,53,23.755208333333332,35.1,50076.59,44268.27,1.1,1.1,0.0,3.0,22.1,43.9,226.0,5.8,23.94,24.0,100.0,59.0,1016.6,93.0,1010.7,3.16,25.8,27.9
2021,2021-08-20,0.032,30,23.6,22,6.1,34,0.3,3,96,2182,69,22.729166666666668,26.6,48940.2,6943.28,1.2,1.2,0.0,7.0,12.2,22.0,299.0,2.34,9.56,21.4,100.0,83.0,1013.1,87.0,1007.2,1.1,22.4,24.6
2021,2021-08-21,0.049,45,24.0,23,6.7,37,0.4,5,96,2203,72,22.947916666666668,27.0,48792.14,18777.25,1.0,1.0,0.0,5.0,15.6,29.5,131.0,2.64,12.64,22.7,100.0,86.0,1013.9,97.0,1008.0,1.08,23.4,24.7
2021,2021-08-22,0.03,28,14.9,13,6.9,38,0.2,2,96,2443,69,25.447916666666668,24.4,48642.9,0.0,52.6,52.6,0.0,20.0,19.5,32.8,327.0,0.6,1.99,22.8,100.0,99.0,1012.2,99.0,1006.3,0.34,23.0,23.2
2021,2021-08-23,0.03,28,21.0,20,6.7,37,0.3,3,96,2470,81,25.729166666666668,28.5,48492.59,35571.35,50.6,50.6,0.0,23.0,28.8,48.2,225.0,3.09,15.02,23.3,100.0,77.0,1009.1,98.0,1003.2,1.2,24.3,24.3
2021,2021-08-24,0.05,46,30.1,28,9.2,51,0.4,5,288,6512,131,22.61111111111111,30.8,48341.33,43459.76,0.0,0.0,0.0,0.0,14.2,27.0,297.0,4.94,23.42,22.7,27.0,5.0,1014.2,95.0,1008.4,2.25,24.1,25.8
2021,2021-08-25,0.075,115,35.0,33,14.1,60,0.7,8,288,6911,123,23.99652777777778,31.2,48189.22,43699.85,0.0,0.0,0.0,0.0,8.6,16.2,305.0,4.4,21.53,22.3,57.0,17.0,1020.3,92.0,1014.4,2.19,24.3,25.4
2021,2021-08-26,0.085,150,33.8,31,20.6,72,0.5,6,288,3409,64,11.836805555555555,31.8,48036.39,43447.62,0.0,0.0,0.0,0.0,16.2,29.2,222.0,4.56,21.47,24.5,81.0,26.0,1020.4,91.0,1014.5,1.94,25.9,26.9
2021,2021-08-27,0.072,105,49.0,46,16.0,64,0.5,6,153,2056,51,13.437908496732026,32.3,47882.94,43292.2,0.9,0.9,0.0,2.0,10.7,20.2,282.0,4.28,20.39,24.4,91.0,23.0,1018.9,97.0,1013.1,2.23,25.6,27.0
2021,2021-08-28,0.03,28,20.0,19,8.5,47,0.6,7,96,1989,78,20.71875,26.8,47728.97,15328.12,3.8,3.8,0.0,14.0,24.8,44.3,59.0,2.11,9.69,23.9,100.0,85.0,1024.6,97.0,1018.6,0.7,24.4,23.9
2021,2021-08-29,0.031,29,32.5,30,7.7,43,0.4,5,96,2026,74,21.104166666666668,24.4,47574.59,2234.52,2.3,2.3,0.0,10.0,15.2,26.6,78.0,2.01,8.29,21.3,100.0,97.0,1025.3,87.0,1019.2,0.62,21.9,21.3
2021,2021-08-30,0.047,44,27.9,25,11.6,56,0.3,3,96,2397,66,24.96875,28.6,47419.91,32895.37,5.2,5.2,0.0,7.0,16.1,32.8,225.0,2.8,13.79,23.1,100.0,67.0,1019.3,98.0,1013.3,1.18,24.3,24.2
2021,2021-08-31,0.046,43,27.1,25,11.3,55,0.4,5,96,2451,81,25.53125,28.8,47265.02,32470.68,0.0,0.0,0.0,0.0,16.8,29.2,298.0,3.8,17.91,23.4,100.0,83.0,1009.7,97.0,1003.8,2.01,23.9,24.8
2021,2021-09-01,0.036,33,34.4,32,9.2,51,0.4,5,96,2338,81,24.354166666666668,24.0,47110.03,0.0,24.4,24.4,0.0,14.0,26.3,54.4,36.0,0.95,3.69,21.0,100.0,100.0,1009.8,98.0,1003.9,0.92,21.1,21.8
2021,2021-09-02,0.031,29,14.1,13,4.7,26,0.3,3,96,1977,69,20.59375,24.4,46955.03,43175.47,109.5,109.5,0.0,9.0,45.2,83.5,355.0,4.54,22.8,21.1,100.0,54.0,1012.8,98.0,1006.8,1.84,21.3,19.6
2021,2021-09-17,0.034,31,18.1,17,9.7,52,0.4,5,192,1163,24,6.057291666666667,23.7,44577.49,14618.9,2.9,2.9,0.0,11.0,20.5,38.5,56.0,1.76,9.12,20.6,100.0,93.0,1024.7,98.0,1018.6,0.58,21.4,21.5
2021,2021-09-18,0.047,44,23.2,22,8.9,49,0.4,5,331,13881,160,41.93655589123867,27.3,44416.1,41065.52,0.8,0.8,0.0,7.0,11.8,25.6,0.0,2.82,14.16,20.7,100.0,52.0,1021.2,99.0,1015.2,1.4,22.1,22.7
2021,2021-09-19,0.04,37,25.7,24,8.2,46,0.4,5,384,11664,126,30.375,24.0,44254.86,41039.84,0.0,0.0,0.0,0.0,18.8,34.9,356.0,4.03,20.29,20.5,70.0,6.0,1021.7,87.0,1015.7,1.56,21.4,21.2
2021,2021-09-20,0.036,33,22.2,21,5.8,32,0.6,7,384,23437,359,61.033854166666664,22.7,44093.86,40878.97,0.3,0.3,0.0,3.0,17.1,32.0,95.0,2.95,16.06,15.8,100.0,22.0,1027.8,95.0,1021.7,1.03,18.1,18.7
2021,2021-09-21,0.035,32,26.8,25,5.3,29,0.4,5,384,13406,359,34.911458333333336,23.0,43933.2,38024.17,0.1,0.1,0.0,1.0,16.0,31.0,113.0,2.71,13.9,18.2,99.0,67.0,1028.4,88.0,1022.3,1.0,19.2,19.7
2021,2021-09-22,0.035,32,16.2,15,9.7,52,0.2,2,384,19815,346,51.6015625,25.0,43772.97,28158.45,4.8,4.8,0.0,11.0,30.1,53.3,148.0,2.34,13.32,21.9,100.0,87.0,1025.0,99.0,1018.9,0.7,22.4,22.2
2021,2021-09-23,0.037,34,17.1,16,8.1,45,0.2,2,384,22984,351,59.854166666666664,26.0,43613.27,32525.98,3.1,3.1,0.0,11.0,40.9,71.3,152.0,3.06,13.76,21.4,100.0,94.0,1016.0,94.0,1010.0,0.94,22.4,23.6
2021,2021-09-24,0.043,40,30.3,28,4.6,26,0.4,5,288,28600,343,99.30555555555556,22.3,43454.19,37380.89,41.6,41.6,0.0,13.0,15.5,54.7,269.0,3.49,19.06,21.3,100.0,56.0,1018.2,98.0,1012.1,1.51,21.4,19.1
2021,2021-09-25,0.051,47,32.6,30,6.3,35,0.7,8,288,15407,163,53.49652777777778,22.6,43295.63,39049.21,0.0,0.0,0.0,0.0,9.5,16.9,332.0,3.32,19.23,14.1,94.0,21.0,1018.4,92.0,1012.3,1.34,16.3,17.9
2021,2021-09-26,0.041,38,28.5,26,6.0,33,0.5,6,288,12309,113,42.739583333333336,21.4,43136.48,39647.64,0.0,0.0,0.0,0.0,24.3,43.2,299.0,3.71,18.16,16.1,93.0,26.0,1013.4,84.0,1007.4,1.53,17.0,18.4
2021,2021-09-27,0.054,50,23.6,22,5.9,33,0.3,3,358,30344,360,84.75977653631286,25.9,42976.66,39104.9,0.0,0.0,0.0,0.0,25.5,43.6,238.0,4.55,18.18,12.4,88.0,18.0,1016.0,70.0,1010.0,1.96,17.6,19.1
2021,2021-09-28,0.029,27,28.7,26,8.8,49,0.3,3,384,30494,364,79.41145833333333,22.4,42816.27,21283.09,15.3,15.3,0.0,10.0,18.8,39.6,246.0,2.6,8.9,17.9,100.0,71.0,1012.0,88.0,1006.0,1.12,19.2,20.1
2021,2021-09-29,0.03,28,17.4,16,3.7,21,0.2,2,384,30890,359,80.44270833333333,20.1,42655.4,38045.28,0.1,0.1,0.0,1.0,22.2,40.3,330.0,3.36,15.79,16.5,100.0,48.0,1016.5,84.0,1010.4,1.41,17.3,16.1
2021,2021-09-30,0.019,18,18.0,17,4.3,24,0.2,2,384,31918,364,83.11979166666667,19.0,42494.17,27694.19,0.0,0.0,0.0,0.0,20.7,36.4,328.0,2.76,13.26,10.3,100.0,52.0,1020.0,78.0,1013.9,1.3,11.9,15.5
2021,2021-10-01,0.027,25,30.5,28,5.3,29,0.5,6,318,27689,332,87.07232704402516,19.4,42332.68,38583.97,0.0,0.0,0.0,0.0,12.6,24.1,314.0,3.06,18.35,10.5,35.0,7.0,1025.2,87.0,1019.0,1.31,12.9,14.3
2021,2021-10-02,0.045,42,29.6,27,8.4,47,0.7,8,94,1907,123,20.28723404255319,23.8,42171.04,38456.47,0.0,0.0,0.0,0.0,17.7,33.1,254.0,3.25,17.59,13.8,93.0,37.0,1023.5,92.0,1017.3,1.62,16.7,16.0
2021,2021-10-12,0.039,36,30.5,28,7.4,41,0.4,5,121,8127,131,67.16528925619835,21.5,40569.5,34257.59,0.0,0.0,0.0,0.0,12.8,23.8,65.0,1.92,11.15,16.0,100.0,62.0,1021.2,97.0,1015.1,0.95,17.3,17.6
2021,2021-10-13,0.029,27,38.6,36,11.0,55,0.5,6,380,27442,232,72.21578947368421,21.6,40413.26,8341.0,0.1,0.1,0.0,1.0,12.9,23.0,186.0,1.43,7.32,17.1,100.0,73.0,1018.4,100.0,1012.3,0.76,17.9,17.9
2021,2021-10-14,0.037,34,33.7,31,10.9,54,0.7,8,194,17387,262,89.62371134020619,25.0,40258.17,36794.16,0.0,0.0,0.0,0.0,16.8,29.9,320.0,2.7,13.57,17.6,100.0,47.0,1015.6,98.0,1009.6,1.56,18.1,19.3
2021,2021-10-15,0.048,44,37.0,35,11.2,55,0.7,8,192,16182,264,84.28125,25.0,40104.16,36003.64,0.0,0.0,0.0,0.0,18.5,29.5,183.0,2.73,14.26,16.5,100.0,42.0,1014.4,93.0,1008.4,1.35,19.1,19.2
2021,2021-10-17,0.03,28,12.3,11,4.3,24,0.3,3,192,9681,148,50.421875,18.6,39795.58,36492.29,12.9,12.9,0.0,6.0,24.5,41.8,296.0,2.75,14.17,17.1,100.0,27.0,1010.4,91.0,1004.3,1.13,17.5,14.6
2021,2021-11-01,0.031,29,27.1,25,4.9,27,0.4,5,192,27616,286,143.83333333333334,14.5,37536.51,33829.22,0.0,0.0,0.0,0.0,21.9,38.2,276.0,2.39,12.8,10.0,76.0,9.0,1020.1,84.0,1013.8,0.94,11.5,12.5
2021,2021-11-02,0.026,24,36.3,34,6.2,34,0.5,6,192,27206,284,141.69791666666666,11.4,37395.98,6646.99,0.6,0.6,0.0,4.0,14.6,27.7,279.0,1.22,5.25,5.1,100.0,94.0,1023.8,81.0,1017.5,0.69,6.6,9.4
2021,2021-11-03,0.028,26,27.6,25,5.5,31,0.4,5,192,27275,324,142.05729166666666,10.9,37257.57,33674.53,0.2,0.2,0.0,2.0,17.1,31.3,292.0,1.68,12.33,6.1,100.0,18.0,1025.0,91.0,1018.7,0.78,7.0,7.1
2021,2021-11-04,0.03,28,36.6,34,5.6,31,0.7,8,192,28159,320,146.66145833333334,9.8,37121.18,28056.17,0.0,0.0,0.0,0.0,11.6,19.8,357.0,1.55,11.24,3.1,100.0,76.0,1028.6,94.0,1022.2,0.74,4.3,6.3
2021,2021-11-05,0.029,27,40.3,38,8.3,46,1.0,11,192,27906,321,145.34375,10.6,36985.54,33417.05,0.0,0.0,0.0,0.0,15.5,29.9,2.0,1.7,12.54,2.8,100.0,12.0,1028.9,91.0,1022.6,0.78,4.6,6.5
2021,2021-11-06,0.036,33,45.2,42,11.0,55,1.1,13,192,24302,290,126.57291666666667,10.5,36850.55,33126.02,0.0,0.0,0.0,0.0,9.5,18.7,33.0,1.56,12.39,2.9,1.0,0.0,1031.5,92.0,1025.1,0.67,5.2,6.3
2021,2021-11-07,0.03,28,44.6,42,17.0,66,1.3,15,96,2217,62,23.09375,11.8,36716.34,32235.55,0.0,0.0,0.0,0.0,11.2,21.2,4.0,1.56,11.67,5.6,100.0,48.0,1026.8,96.0,1020.5,0.75,7.6,7.0
2021,2021-11-08,0.038,35,49.1,46,13.8,60,1.1,13,96,2845,154,29.635416666666668,16.5,36583.06,32750.23,0.0,0.0,0.0,0.0,19.2,34.6,358.0,2.16,11.7,8.6,100.0,37.0,1021.5,79.0,1015.3,0.92,11.0,10.0
2021,2021-11-09,0.031,29,58.2,55,22.1,75,1.9,22,96,3197,167,33.302083333333336,19.5,36450.86,32495.55,0.0,0.0,0.0,0.0,10.1,19.1,278.0,1.86,11.35,10.6,38.0,3.0,1020.9,96.0,1014.6,1.12,13.4,11.5
2021,2021-11-10,0.034,31,52.1,49,13.9,60,1.4,16,96,2955,141,30.78125,17.3,36319.9,32473.82,0.4,0.4,0.0,2.0,22.5,38.5,314.0,2.04,11.37,9.2,100.0,52.0,1021.9,92.0,1015.7,1.03,11.8,12.8
2021,2021-11-11,0.04,37,37.9,35,7.1,39,0.6,7,96,2789,149,29.052083333333332,14.9,36190.32,26378.05,0.0,0.0,0.0,0.0,18.6,32.4,59.0,1.7,10.0,9.8,100.0,79.0,1027.1,88.0,1020.8,0.76,10.9,9.2
2021,2021-11-12,0.039,36,38.7,36,8.7,48,0.4,5,96,2936,149,30.583333333333332,18.5,36062.29,11031.7,16.5,16.5,0.0,12.0,40.7,70.9,160.0,1.16,4.29,16.0,100.0,78.0,1023.2,95.0,1017.0,0.47,16.2,15.8
2021,2021-11-13,0.036,33,39.9,37,6.9,38,0.9,10,96,2054,56,21.395833333333332,16.1,35935.96,22895.06,3.8,3.8,0.0,3.0,37.8,65.2,226.0,1.55,8.16,9.6,100.0,25.0,1014.7,93.0,1008.5,0.81,11.1,9.9
2021,2021-11-22,0.025,23,26.6,25,7.9,44,0.3,3,265,8757,157,33.04528301886793,11.3,34903.59,256.39,2.1,2.1,0.0,7.0,23.5,37.8,259.0,0.91,3.61,10.0,100.0,91.0,1019.7,96.0,1013.4,0.54,10.3,9.5
2021,2021-11-23,0.029,27,25.6,24,4.7,26,0.3,3,384,10134,103,26.390625,5.5,34803.76,31035.34,0.5,0.1,0.28,2.0,28.6,49.0,322.0,1.93,9.55,-4.0,100.0,32.0,1019.3,68.0,1012.9,0.58,0.7,2.6
2021,2021-11-24,0.026,24,37.4,35,6.0,33,0.4,5,384,10200,115,26.5625,7.0,34707.38,30959.2,0.0,0.0,0.0,0.0,20.2,34.6,311.0,1.64,10.14,-1.4,96.0,9.0,1028.3,73.0,1021.8,0.6,1.8,1.7
2021,2021-11-25,0.02,19,41.0,39,17.2,66,0.6,7,384,6772,61,17.635416666666668,11.3,34613.35,30889.72,0.0,0.0,0.0,0.0,12.3,20.9,247.0,1.28,7.99,2.4,100.0,74.0,1026.4,85.0,1020.0,0.69,6.3,5.1
2021,2021-11-26,0.025,23,38.6,36,11.8,56,0.6,7,384,7578,69,19.734375,8.7,34521.59,17840.61,8.4,8.4,0.0,12.0,29.7,53.6,274.0,1.06,4.78,6.3,100.0,82.0,1012.2,96.0,1006.0,0.52,6.5,6.7
2021,2021-11-27,0.03,28,16.1,15,4.8,27,0.3,3,384,8002,91,20.838541666666668,4.5,34432.22,29915.7,0.0,0.0,0.0,0.0,30.4,54.0,292.0,1.92,9.28,-5.0,100.0,39.0,1013.8,59.0,1007.4,0.49,-0.1,2.4
2021,2021-11-28,0.015,14,37.3,35,11.8,56,0.8,9,384,7477,76,19.471354166666668,4.5,34345.37,14052.52,2.0,0.0,1.4,9.0,12.7,25.6,278.0,0.65,4.0,1.4,100.0,91.0,1014.7,85.0,1008.3,0.31,2.5,1.7
2021,2021-11-29,0.025,23,23.8,22,9.7,52,0.8,9,384,9529,116,24.815104166666668,5.9,34261.14,30564.6,0.3,0.3,0.0,2.0,21.6,37.4,310.0,1.18,8.58,2.4,100.0,55.0,1014.5,94.0,1008.1,0.48,3.0,3.4
2021,2021-11-30,0.016,15,46.0,43,10.1,53,0.5,6,384,9487,96,24.705729166666668,4.7,34179.66,11481.46,0.2,0.2,0.0,2.0,19.0,33.8,255.0,0.75,4.95,-0.7,100.0,55.0,1017.4,87.0,1011.0,0.4,0.9,0.8
2021,2021-12-01,0.027,25,45.9,42,12.6,58,0.5,6,384,9926,108,25.848958333333332,8.6,34101.07,29647.05,0.1,0.1,0.0,1.0,16.6,27.7,253.0,1.25,8.74,0.4,100.0,78.0,1022.3,86.0,1015.9,0.59,3.6,3.8
2021,2021-12-02,0.03,28,33.5,31,15.4,63,0.5,6,384,9565,113,24.908854166666668,13.6,34025.48,18200.93,2.1,2.1,0.0,8.0,28.1,45.0,205.0,1.08,5.81,7.7,100.0,97.0,1021.1,95.0,1014.7,0.59,9.6,8.8
2021,2021-12-03,0.033,31,21.9,20,6.2,34,0.4,5,138,1318,120,9.55072463768116,12.3,33953.02,30225.78,0.0,0.0,0.0,0.0,27.7,50.8,290.0,2.03,7.84,6.5,100.0,40.0,1017.3,68.0,1010.9,0.62,8.9,7.1
2022,2022-01-25,0.032,30,38.8,36,21.2,74,0.5,6,288,11817,224,41.03125,6.4,35545.59,27281.36,0.0,0.0,0.0,0.0,17.1,31.7,247.0,1.11,7.92,-2.0,100.0,81.0,1017.6,82.0,1011.2,0.5,2.0,1.8
2022,2022-01-26,0.035,32,35.5,33,6.7,37,0.6,7,288,11996,235,41.65277777777778,-1.5,35664.46,32063.03,0.0,0.0,0.0,0.0,21.6,39.2,328.0,1.22,11.78,-8.4,0.0,0.0,1030.3,66.0,1023.6,0.33,-4.4,-4.7
2022,2022-01-27,0.036,33,47.8,44,8.4,47,0.5,6,288,12677,229,44.017361111111114,-0.2,35786.16,32288.29,0.0,0.0,0.0,0.0,18.7,34.6,153.0,1.11,11.32,-7.4,81.0,4.0,1032.9,74.0,1026.1,0.38,-4.1,-5.7
2022,2022-01-28,0.023,21,47.8,44,26.4,83,0.6,7,288,11696,250,40.611111111111114,0.7,35910.51,0.0,1.3,0.0,0.91,9.0,13.8,22.3,225.0,0.69,4.13,-3.6,100.0,96.0,1025.7,80.0,1019.1,0.24,-1.7,-1.7
2022,2022-01-29,0.034,31,17.6,16,9.9,52,0.5,6,288,9003,134,31.260416666666668,-1.0,36037.32,0.0,19.8,0.0,13.93,23.0,43.9,74.2,345.0,0.52,4.92,-3.1,100.0,100.0,1017.4,87.0,1010.9,0.14,-2.3,-7.0
2022,2022-01-30,0.035,32,35.8,33,9.4,52,0.3,3,288,7734,124,26.854166666666668,-6.2,36166.41,32592.15,0.0,0.0,0.0,0.0,29.6,47.5,296.0,0.96,13.11,-13.0,100.0,28.0,1018.8,69.0,1012.1,0.17,-8.6,-10.7
